"customer_id","first_name","last_name","address","apt_number","state","city","zip_code","phone_number","email_address","membership_flag","country_id","campaign_id","sent_date","opened","clicked","converted","conversion_amount","unsubscribe","customer_campaign_id"
14502,Michael,Davies,"991 Station Terrace",Apt 4A,Greater Manchester,Manchester,M1 2AB,+44 7020706488,michael.davies14595@example.com,"0",2,,,,,,,,
12528,Jacob,Collins,"334 Market Lane",Apt 10B,Merseyside,Liverpool,L1 8JQ,+44 7020714407,jacob.collins13161@example.com,"1",2,,,,,,,,
15448,Isabella,Baker,"332 Queen Lane",Apt 14C,West Midlands,Birmingham,B1 1AA,+44 7020722326,isabella.baker15415@example.com,"1",2,,,,,,,,
17314,Samuel,Morris,"946 Mill Court",Apt 15D,Greater London,London,SW1A 1AA,+44 7020730245,samuel.morris17431@example.com,"1",2,,,,,,,,
17373,David,Roberts,"260 Hill Avenue",Apt 10C,Greater Manchester,Manchester,M1 2AB,+44 7020738164,david.roberts17463@example.com,"0",2,,,,,,,,
18145,Ava,Davies,"527 River Court",Apt 7B,West Midlands,Birmingham,B1 1AA,+44 7020746083,ava.davies14502@example.com,"1",2,,,,,,,,
14467,James,Wright,"279 Bridge Court",Apt 5A,North Rhine-Westphalia,Cologne,"50667",+49 1520754002,james.wright12528@example.com,"1",6,,,,,,,,
12908,Emma,Wright,"145 Main Terrace",Apt 12B,West Yorkshire,Leeds,LS1 4DY,+44 7020761921,emma.wright15448@example.com,"0",2,,,,,,,,
15144,Ryan,Morris,"310 Queen Way",Apt 11A,West Yorkshire,Leeds,LS1 4DY,+44 7020769840,ryan.morris17314@example.com,"1",2,,,,,,,,
14776,Noah,Green,"942 Hill Court",Apt 14C,Greater London,London,SW1A 1AA,+44 7020777759,noah.green17373@example.com,"0",2,,,,,,,,
16403,Ryan,Roberts,"751 Spring Road","",West Yorkshire,Leeds,LS1 4DY,+44 7020785678,ryan.roberts18145@example.com,"0",2,,,,,,,,
16407,Alice,Reed,"674 Lake Terrace","",Greater London,London,SW1A 1AA,+44 7020793597,alice.reed14467@example.com,"1",2,,,,,,,,
17619,Matthew,Reed,"801 Queen Lane","",Greater Manchester,Manchester,M1 2AB,+44 7020801516,matthew.reed12908@example.com,"1",2,,,,,,,,
12778,Olivia,Rogers,"547 Spring Terrace","",West Midlands,Birmingham,B1 1AA,+44 7020809435,olivia.rogers15144@example.com,"1",2,,,,,,,,
17256,Alexander,Martin,"52 High Terrace",Apt 19C,West Yorkshire,Leeds,LS1 4DY,+44 7020817354,alexander.martin14776@example.com,"0",2,,,,,,,,
17604,Samuel,Allen,"304 Market Court",Apt 6C,Greater London,London,SW1A 1AA,+44 7020825273,samuel.allen16403@example.com,"1",2,,,,,,,,
14006,Joseph,Evans,"692 Market Avenue","",West Midlands,Birmingham,B1 1AA,+44 7020833192,joseph.evans16407@example.com,"0",2,,,,,,,,
13600,Matthew,Wright,"934 Maple Lane","",Merseyside,Liverpool,L1 8JQ,+44 7020841111,matthew.wright17619@example.com,"1",2,,,,,,,,
15058,Sophie,Miller,"980 Spring Terrace",Apt 17B,North Holland,Amsterdam,"1012",+31 620849030,sophie.miller12778@example.com,"1",5,,,,,,,,
17147,Ethan,Thomas,"951 Queen Court",Apt 16C,West Yorkshire,Leeds,LS1 4DY,+44 7020856949,ethan.thomas17256@example.com,"0",2,,,,,,,,
13881,William,Hall,"129 Mill Road",Apt 8A,Greater London,London,SW1A 1AA,+44 7020864868,william.hall17604@example.com,"0",2,,,,,,,,
16612,Benjamin,Parker,"474 Main Road",Apt 11A,West Midlands,Birmingham,B1 1AA,+44 7020872787,benjamin.parker14006@example.com,"1",2,,,,,,,,
14627,Liam,Collins,"871 Bridge Street",Apt 21A,West Yorkshire,Leeds,LS1 4DY,+44 7020880706,liam.collins13600@example.com,"1",2,,,,,,,,
17356,William,Reed,"975 Station Lane","",Greater Manchester,Manchester,M1 2AB,+44 7020888625,william.reed15058@example.com,"1",2,,,,,,,,
12477,Zoe,Martin,"299 River Lane",Apt 3B,Greater Manchester,Manchester,M1 2AB,+44 7020896544,zoe.martin17147@example.com,"0",2,,,,,,,,
12836,Chloe,Wilson,"635 High Avenue","",Greater London,London,SW1A 1AA,+44 7020904463,chloe.wilson13881@example.com,"1",2,,,,,,,,
13939,Maya,Adams,"250 Mill Court",Apt 6C,West Midlands,Birmingham,B1 1AA,+44 7020912382,maya.adams16612@example.com,"1",2,,,,,,,,
16745,Ethan,Campbell,"655 Cedar Way",Apt 10A,Greater Manchester,Manchester,M1 2AB,+44 7020920301,ethan.campbell14627@example.com,"1",2,,,,,,,,
13606,Ava,Allen,"467 Park Lane",Apt 4B,Greater Manchester,Manchester,M1 2AB,+44 7020928220,ava.allen17356@example.com,"1",2,,,,,,,,
13494,Alexander,Thomas,"417 River Court",Apt 16D,North Rhine-Westphalia,Cologne,"50667",+49 1520936139,alexander.thomas12477@example.com,"1",6,,,,,,,,
12929,Emma,Allen,"230 Hill Street",Apt 11C,Greater Manchester,Manchester,M1 2AB,+44 7020944058,emma.allen12836@example.com,"1",2,,,,,,,,
16419,Oliver,Nelson,"445 Cedar Drive",Apt 9D,West Midlands,Birmingham,B1 1AA,+44 7020951977,oliver.nelson13939@example.com,"0",2,,,,,,,,
17035,Emily,Brown,"429 Station Avenue",Apt 21A,Greater Manchester,Manchester,M1 2AB,+44 7020959896,emily.brown16745@example.com,"1",2,,,,,,,,
15203,Maya,Scott,"562 Oak Street",Apt 3C,Merseyside,Liverpool,L1 8JQ,+44 7020967815,maya.scott13606@example.com,"1",2,,,,,,,,
16515,Elena,Morris,"60 Main Lane",Apt 7B,West Midlands,Birmingham,B1 1AA,+44 7020975734,elena.morris13494@example.com,"1",2,,,,,,,,
12373,Lily,Anderson,"175 Mill Way",Apt 18B,Merseyside,Liverpool,L1 8JQ,+44 7020983653,lily.anderson12929@example.com,"1",2,,,,,,,,
18202,Lucas,Johnson,"549 Queen Terrace",Apt 2B,Greater London,London,SW1A 1AA,+44 7020991572,lucas.johnson16419@example.com,"0",2,,,,,,,,
12775,Ella,Johnson,"800 Station Street","",West Midlands,Birmingham,B1 1AA,+44 7020999491,ella.johnson17035@example.com,"1",2,,,,,,,,
14549,Michael,Nelson,"768 Market Road","",Greater London,London,SW1A 1AA,+44 7021007410,michael.nelson15203@example.com,"1",2,,,,,,,,
15981,Nathan,Carter,"770 Bridge Avenue","",Merseyside,Liverpool,L1 8JQ,+44 7021015329,nathan.carter16515@example.com,"1",2,,,,,,,,
16110,Lily,Garcia,"889 Victoria Way",Apt 24A,Salzburg,Salzburg,"5020",+43 621023248,lily.garcia12373@example.com,"0",22,,,,,,,,
17376,Grace,Turner,"280 Spring Court",Apt 14A,West Midlands,Birmingham,B1 1AA,+44 7021031167,grace.turner18202@example.com,"1",2,,,,,,,,
13110,Oliver,Morris,"301 Bridge Lane",Apt 16D,North Holland,Amsterdam,"1012",+31 621039086,oliver.morris12775@example.com,"1",5,,,,,,,,
16716,Owen,Edwards,"473 Station Street",Apt 8D,West Midlands,Birmingham,B1 1AA,+44 7021047005,owen.edwards14549@example.com,"0",2,,,,,,,,
12676,Jacob,Rogers,"328 Park Avenue",Apt 3A,West Midlands,Birmingham,B1 1AA,+44 7021054924,jacob.rogers15981@example.com,"1",2,,,,,,,,
15940,Benjamin,Miller,"511 Spring Lane","",Merseyside,Liverpool,L1 8JQ,+44 7021062843,benjamin.miller16110@example.com,"0",2,,,,,,,,
15971,Maya,Phillips,"869 Spring Lane","",West Yorkshire,Leeds,LS1 4DY,+44 7021070762,maya.phillips17376@example.com,"1",2,,,,,,,,
14665,Daniel,Carter,"355 River Street","",West Yorkshire,Leeds,LS1 4DY,+44 7021078681,daniel.carter13110@example.com,"1",2,,,,,,,,
14457,Joseph,Carter,"284 High Court",Apt 11B,Merseyside,Liverpool,L1 8JQ,+44 7021086600,joseph.carter16716@example.com,"0",2,,,,,,,,
15589,Hannah,Phillips,"889 King Road",Apt 3D,Västra Götaland,Gothenburg,"411 03",+46 721094519,hannah.phillips12676@example.com,"1",21,,,,,,,,
14411,Owen,Smith,"776 Queen Avenue","",Greater Manchester,Manchester,M1 2AB,+44 7021102438,owen.smith15940@example.com,"1",2,,,,,,,,
17560,Lucas,Mitchell,"651 Main Court","",Greater London,London,SW1A 1AA,+44 7021110357,lucas.mitchell15971@example.com,"1",2,,,,,,,,
15226,Oliver,Nelson,"130 Hill Drive",Apt 22C,Merseyside,Liverpool,L1 8JQ,+44 7021118276,oliver.nelson14665@example.com,"1",2,,,,,,,,
14460,Alexander,Morgan,"587 Church Avenue","",Merseyside,Liverpool,L1 8JQ,+44 7021126195,alexander.morgan14457@example.com,"0",2,,,,,,,,
16156,Maya,Baker,"267 Garden Court","",Greater Manchester,Manchester,M1 2AB,+44 7021134114,maya.baker15589@example.com,"1",2,,,,,,,,
13728,Laura,Roberts,"742 Garden Street","",West Midlands,Birmingham,B1 1AA,+44 7021142033,laura.roberts14411@example.com,"1",2,,,,,,,,
14127,Mia,Phillips,"15 Victoria Lane","",Greater Manchester,Manchester,M1 2AB,+44 7021149952,mia.phillips17560@example.com,"1",2,,,,,,,,
16378,Logan,Turner,"72 Baker Court",Apt 3C,Greater London,London,SW1A 1AA,+44 7021157871,logan.turner15226@example.com,"1",2,,,,,,,,
13894,Jack,Green,"960 High Drive","",Merseyside,Liverpool,L1 8JQ,+44 7021165790,jack.green14460@example.com,"1",2,,,,,,,,
13824,Alice,Young,"795 Cedar Drive",Apt 21B,West Yorkshire,Leeds,LS1 4DY,+44 7021173709,alice.young16156@example.com,"1",2,,,,,,,,
18250,Alice,Walker,"231 Market Avenue","",Greater London,London,SW1A 1AA,+44 7021181628,alice.walker13728@example.com,"1",2,,,,,,,,
15270,William,Collins,"794 Cedar Way",Apt 19C,Greater London,London,SW1A 1AA,+44 7021189547,william.collins14127@example.com,"1",2,,,,,,,,
14188,Adam,Phillips,"12 Station Lane","",Merseyside,Liverpool,L1 8JQ,+44 7021197466,adam.phillips16378@example.com,"1",2,,,,,,,,
18017,Mia,Walker,"905 Oak Way","",Merseyside,Liverpool,L1 8JQ,+44 7021205385,mia.walker13894@example.com,"1",2,,,,,,,,
15421,William,Parker,"445 Garden Way","",Greater London,London,SW1A 1AA,+44 7021213304,william.parker13824@example.com,"0",2,,,,,,,,
17446,Isabella,Morris,"802 Cedar Court",Apt 17C,Greater London,London,SW1A 1AA,+44 7021221223,isabella.morris18250@example.com,"1",2,,,,,,,,
12414,Sophia,Cook,"988 Church Drive",Apt 14D,Merseyside,Liverpool,L1 8JQ,+44 7021229142,sophia.cook15270@example.com,"0",2,,,,,,,,
14798,Ryan,Lewis,"581 Hill Way","",West Yorkshire,Leeds,LS1 4DY,+44 7021237061,ryan.lewis14188@example.com,"0",2,,,,,,,,
12990,Hannah,Green,"228 Baker Lane",Apt 6A,West Midlands,Birmingham,B1 1AA,+44 7021244980,hannah.green18017@example.com,"0",2,,,,,,,,
12350,Thomas,Baker,"15 Spring Drive","",Greater Manchester,Manchester,M1 2AB,+44 7021252899,thomas.baker15421@example.com,"1",2,,,,,,,,
16992,Daniel,Parker,"631 Market Street",Apt 21D,West Midlands,Birmingham,B1 1AA,+44 7021260818,daniel.parker17446@example.com,"0",2,,,,,,,,
17337,Lucas,Lewis,"68 Spring Street",Apt 16D,Styria,Graz,"8010",+43 621268737,lucas.lewis12414@example.com,"1",22,,,,,,,,
16405,Charlotte,Phillips,"673 Bridge Road","",West Yorkshire,Leeds,LS1 4DY,+44 7021276656,charlotte.phillips14798@example.com,"0",2,,,,,,,,
17071,Maya,Walker,"191 River Road",Apt 4A,Greater London,London,SW1A 1AA,+44 7021284575,maya.walker12990@example.com,"0",2,,,,,,,,
13873,Leo,Taylor,"888 Bridge Drive",Apt 7A,Vestland,Bergen,"5003",+47 421292494,leo.taylor12350@example.com,"1",7,,,,,,,,
17362,Sarah,King,"183 Spring Way",Apt 22D,West Midlands,Birmingham,B1 1AA,+44 7021300413,sarah.king16992@example.com,"0",2,,,,,,,,
13394,Adam,Taylor,"854 Main Avenue",Apt 3B,West Yorkshire,Leeds,LS1 4DY,+44 7021308332,adam.taylor17337@example.com,"1",2,,,,,,,,
12502,Lucas,Hall,"715 Main Terrace","",West Yorkshire,Leeds,LS1 4DY,+44 7021316251,lucas.hall16405@example.com,"1",2,,,,,,,,
16333,Ella,Hall,"130 Park Court",Apt 23A,Greater London,London,SW1A 1AA,+44 7021324170,ella.hall17071@example.com,"1",2,,,,,,,,
16030,Hannah,Davies,"102 Church Road","",Merseyside,Liverpool,L1 8JQ,+44 7021332089,hannah.davies13873@example.com,"1",2,,,,,,,,
14044,Leo,Johnson,"817 Oak Lane",Apt 15A,Merseyside,Liverpool,L1 8JQ,+44 7021340008,leo.johnson17362@example.com,"0",2,,,,,,,,
13800,Ella,Garcia,"765 River Drive","",Greater Manchester,Manchester,M1 2AB,+44 7021347927,ella.garcia13394@example.com,"0",2,,,,,,,,
17672,Ethan,Martin,"588 Park Terrace","",Valencian Community,Valencia,"46001",+34 621355846,ethan.martin12502@example.com,"1",10,,,,,,,,
12464,Grace,Garcia,"312 Market Court","",Greater Manchester,Manchester,M1 2AB,+44 7021363765,grace.garcia16333@example.com,"1",2,,,,,,,,
13581,Samuel,Reed,"800 Main Court",Apt 22B,West Yorkshire,Leeds,LS1 4DY,+44 7021371684,samuel.reed16030@example.com,"1",2,,,,,,,,
14540,Alice,Adams,"592 High Terrace","",Greater London,London,SW1A 1AA,+44 7021379603,alice.adams14044@example.com,"1",2,,,,,,,,
13539,Amelia,Scott,"525 Bridge Drive","",West Midlands,Birmingham,B1 1AA,+44 7021387522,amelia.scott13800@example.com,"0",2,,,,,,,,
15885,Daniel,Miller,"42 Queen Avenue",Apt 15C,Greater Manchester,Manchester,M1 2AB,+44 7021395441,daniel.miller17672@example.com,"1",2,,,,,,,,
14497,David,Adams,"932 Maple Way",Apt 21C,Flanders,Antwerp,"2000",+32 421403360,david.adams12464@example.com,"0",14,,,,,,,,
17507,Benjamin,Carter,"354 Queen Avenue",Apt 10B,Greater London,London,SW1A 1AA,+44 7021411279,benjamin.carter13581@example.com,"1",2,,,,,,,,
13208,Logan,Martin,"459 Baker Court",Apt 23D,West Yorkshire,Leeds,LS1 4DY,+44 7021419198,logan.martin14540@example.com,"0",2,,,,,,,,
17334,Jacob,Clark,"392 Baker Way",Apt 13C,West Yorkshire,Leeds,LS1 4DY,+44 7021427117,jacob.clark13539@example.com,"1",2,,,,,,,,
13871,Jack,Parker,"446 Market Terrace",Apt 6B,Greater London,London,SW1A 1AA,+44 7021435036,jack.parker15885@example.com,"1",2,,,,,,,,
16938,Joseph,Collins,"591 River Avenue",Apt 2A,West Midlands,Birmingham,B1 1AA,+44 7021442955,joseph.collins14497@example.com,"1",2,,,,,,,,
12754,Elena,Walker,"479 Cedar Avenue",Apt 22B,West Midlands,Birmingham,B1 1AA,+44 7021450874,elena.walker17507@example.com,"0",2,,,,,,,,
12410,Charlotte,Young,"199 Station Lane",Apt 24B,Greater Manchester,Manchester,M1 2AB,+44 7021458793,charlotte.young13208@example.com,"1",2,,,,,,,,
17929,Sarah,Morris,"393 Oak Court","",Greater Manchester,Manchester,M1 2AB,+44 7021466712,sarah.morris17334@example.com,"0",2,,,,,,,,
14778,Jacob,Morris,"725 High Court",Apt 15B,Greater London,London,SW1A 1AA,+44 7021474631,jacob.morris13871@example.com,"0",2,,,,,,,,
17517,Michael,Roberts,"967 River Terrace",Apt 10D,Greater London,London,SW1A 1AA,+44 7021482550,michael.roberts16938@example.com,"1",2,,,,,,,,
17226,Lily,Edwards,"510 Spring Street","",Kyoto,Kyoto,"600-8001",+81 90-0857-0063,lily.edwards12754@example.com,"1",16,,,,,,,,
13137,Charlotte,Clark,"358 Main Street",Apt 13A,Basel-Stadt,Basel,"4051",+41 721498388,charlotte.clark12410@example.com,"1",9,,,,,,,,
13725,William,Campbell,"226 Victoria Terrace","",Greater Manchester,Manchester,M1 2AB,+44 7021506307,william.campbell17929@example.com,"1",2,,,,,,,,
13309,Nora,Martin,"301 Victoria Terrace",Apt 16A,West Yorkshire,Leeds,LS1 4DY,+44 7021514226,nora.martin14778@example.com,"1",2,,,,,,,,
12842,Oliver,Martin,"708 Main Road",Apt 3C,West Midlands,Birmingham,B1 1AA,+44 7021522145,oliver.martin17517@example.com,"1",2,,,,,,,,
16109,Nora,Nelson,"22 Church Way","",Greater London,London,SW1A 1AA,+44 7021530064,nora.nelson17226@example.com,"0",2,,,,,,,,
17291,Michael,Turner,"679 Cedar Terrace",Apt 10D,Merseyside,Liverpool,L1 8JQ,+44 7021537983,michael.turner13137@example.com,"1",2,,,,,,,,
15090,Laura,Thomas,"831 Lake Way",Apt 23C,West Midlands,Birmingham,B1 1AA,+44 7021545902,laura.thomas13725@example.com,"1",2,,,,,,,,
15199,Sophie,Thomas,"444 Bridge Terrace",Apt 3B,Merseyside,Liverpool,L1 8JQ,+44 7021553821,sophie.thomas13309@example.com,"0",2,,,,,,,,
13911,Emily,Reed,"537 Baker Court",Apt 15C,Greater London,London,SW1A 1AA,+44 7021561740,emily.reed12842@example.com,"1",2,,,,,,,,
14194,Ava,Campbell,"61 Baker Way","",Greater London,London,SW1A 1AA,+44 7021569659,ava.campbell16109@example.com,"1",2,,,,,,,,
14842,Sarah,Allen,"34 Bridge Drive","",West Midlands,Birmingham,B1 1AA,+44 7021577578,sarah.allen17291@example.com,"0",2,,,,,,,,
13584,Oliver,Johnson,"314 Maple Road",Apt 2D,West Midlands,Birmingham,B1 1AA,+44 7021585497,oliver.johnson15090@example.com,"1",2,,,,,,,,
17105,Charlotte,Davies,"139 River Court",Apt 9C,Greater Manchester,Manchester,M1 2AB,+44 7021593416,charlotte.davies15199@example.com,"1",2,,,,,,,,
14438,Ryan,Morgan,"855 Main Court","",West Yorkshire,Leeds,LS1 4DY,+44 7021601335,ryan.morgan13911@example.com,"1",2,,,,,,,,
12956,Sophie,Brown,"751 Queen Terrace",Apt 24A,West Midlands,Birmingham,B1 1AA,+44 7021609254,sophie.brown14194@example.com,"1",2,,,,,,,,
15781,Leo,Young,"32 Church Drive",Apt 24A,West Midlands,Birmingham,B1 1AA,+44 7021617173,leo.young14842@example.com,"1",2,,,,,,,,
14410,Ava,Garcia,"320 Baker Lane",Apt 2C,West Yorkshire,Leeds,LS1 4DY,+44 7021625092,ava.garcia13584@example.com,"1",2,,,,,,,,
14600,Jacob,Miller,"457 Market Avenue","",Merseyside,Liverpool,L1 8JQ,+44 7021633011,jacob.miller17105@example.com,"0",2,,,,,,,,
17302,Joseph,Nelson,"704 Victoria Drive","",Greater London,London,SW1A 1AA,+44 7021640930,joseph.nelson14438@example.com,"0",2,,,,,,,,
17613,Emma,Carter,"291 Market Court",Apt 21C,Greater Manchester,Manchester,M1 2AB,+44 7021648849,emma.carter12956@example.com,"0",2,,,,,,,,
13334,Jack,Anderson,"342 Station Road",Apt 24D,Greater London,London,SW1A 1AA,+44 7021656768,jack.anderson15781@example.com,"1",2,,,,,,,,
13955,Oliver,Cook,"408 Garden Street","",Merseyside,Liverpool,L1 8JQ,+44 7021664687,oliver.cook14410@example.com,"1",2,,,,,,,,
17162,Samuel,Perez,"884 Garden Lane",Apt 6D,West Midlands,Birmingham,B1 1AA,+44 7021672606,samuel.perez14600@example.com,"1",2,,,,,,,,
17774,Lily,Brown,"595 King Court",Apt 12A,West Midlands,Birmingham,B1 1AA,+44 7021680525,lily.brown17302@example.com,"0",2,,,,,,,,
13809,Laura,Collins,"308 Park Court",Apt 1B,Greater Manchester,Manchester,M1 2AB,+44 7021688444,laura.collins17613@example.com,"1",2,,,,,,,,
15407,Alice,Wright,"588 Hill Terrace",Apt 1C,Merseyside,Liverpool,L1 8JQ,+44 7021696363,alice.wright13334@example.com,"1",2,,,,,,,,
15577,Laura,Campbell,"394 Bridge Avenue",Apt 4A,Merseyside,Liverpool,L1 8JQ,+44 7021704282,laura.campbell13955@example.com,"0",2,,,,,,,,
16332,Amelia,Miller,"594 Victoria Avenue",Apt 24D,West Yorkshire,Leeds,LS1 4DY,+44 7021712201,amelia.miller17162@example.com,"0",2,,,,,,,,
14048,Oliver,Green,"438 Baker Drive","",Merseyside,Liverpool,L1 8JQ,+44 7021720120,oliver.green17774@example.com,"0",2,,,,,,,,
14475,Leo,Evans,"713 Park Terrace","",Limassol,Limassol,"3035",+357 921728039,leo.evans13809@example.com,"0",20,,,,,,,,
17859,Zoe,Turner,"956 Lake Avenue",Apt 6D,West Yorkshire,Leeds,LS1 4DY,+44 7021735958,zoe.turner15407@example.com,"1",2,,,,,,,,
12576,James,Edwards,"791 Lake Avenue",Apt 4D,West Midlands,Birmingham,B1 1AA,+44 7021743877,james.edwards15577@example.com,"0",2,,,,,,,,
15753,Nora,Carter,"430 High Street",Apt 5A,Merseyside,Liverpool,L1 8JQ,+44 7021751796,nora.carter16332@example.com,"0",2,,,,,,,,
12599,David,Carter,"342 Baker Lane","",Merseyside,Liverpool,L1 8JQ,+44 7021759715,david.carter14048@example.com,"0",2,,,,,,,,
14562,Sarah,Davies,"33 Baker Terrace",Apt 7B,West Yorkshire,Leeds,LS1 4DY,+44 7021767634,sarah.davies14475@example.com,"0",2,,,,,,,,
16951,Sophie,Clark,"969 High Way","",West Yorkshire,Leeds,LS1 4DY,+44 7021775553,sophie.clark17859@example.com,"1",2,,,,,,,,
16998,Emma,Miller,"480 Station Court",Apt 6D,Masovian,Warsaw,"00-001",+48 521783472,emma.miller12576@example.com,"1",11,,,,,,,,
13133,Nora,Thomas,"867 Park Avenue","",Merseyside,Liverpool,L1 8JQ,+44 7021791391,nora.thomas15753@example.com,"0",2,,,,,,,,
17881,Noah,Smith,"708 Hill Court",Apt 3D,Provence-Alpes-Côte d'Azur,Marseille,"13001",+33 621799310,noah.smith12599@example.com,"0",3,,,,,,,,
15843,Clara,Edwards,"805 Baker Street",Apt 24A,West Midlands,Birmingham,B1 1AA,+44 7021807229,clara.edwards14562@example.com,"1",2,,,,,,,,
17083,Lily,Brown,"743 Main Court",Apt 4A,West Midlands,Birmingham,B1 1AA,+44 7021815148,lily.brown16951@example.com,"1",2,,,,,,,,
15970,Daniel,Reed,"124 Church Way",Apt 11B,Greater Manchester,Manchester,M1 2AB,+44 7021823067,daniel.reed16998@example.com,"0",2,,,,,,,,
13590,Jacob,Miller,"347 King Court",Apt 16B,Greater Manchester,Manchester,M1 2AB,+44 7021830986,jacob.miller13133@example.com,"1",2,,,,,,,,
17537,Emily,Allen,"348 Lake Drive",Apt 20A,West Midlands,Birmingham,B1 1AA,+44 7021838905,emily.allen17881@example.com,"0",2,,,,,,,,
12401,Mia,Collins,"236 Mill Way",Apt 10B,Greater Manchester,Manchester,M1 2AB,+44 7021846824,mia.collins15843@example.com,"1",2,,,,,,,,
12462,Leo,Young,"460 Victoria Avenue",Apt 23B,Merseyside,Liverpool,L1 8JQ,+44 7021854743,leo.young17083@example.com,"1",2,,,,,,,,
17843,Joseph,Allen,"273 Station Street",Apt 19C,Greater Manchester,Manchester,M1 2AB,+44 7021862662,joseph.allen15970@example.com,"0",2,,,,,,,,
13706,Alice,Smith,"748 Main Terrace",Apt 6C,Greater Manchester,Manchester,M1 2AB,+44 7021870581,alice.smith13590@example.com,"1",2,,,,,,,,
17940,Alice,Parker,"393 Cedar Court",Apt 17D,Greater Manchester,Manchester,M1 2AB,+44 7021878500,alice.parker17537@example.com,"1",2,,,,,,,,
17686,Jacob,Adams,"979 King Way","",Brussels-Capital,Brussels,"1000",+32 421886419,jacob.adams12401@example.com,"1",14,,,,,,,,
14431,Jack,Walker,"806 Queen Lane",Apt 15A,Community of Madrid,Madrid,"28013",+34 621894338,jack.walker12462@example.com,"1",10,,,,,,,,
15809,Jack,Garcia,"43 Cedar Road",Apt 17A,Merseyside,Liverpool,L1 8JQ,+44 7021902257,jack.garcia17843@example.com,"1",2,,,,,,,,
12561,Ruby,Edwards,"560 King Street",Apt 17B,West Midlands,Birmingham,B1 1AA,+44 7021910176,ruby.edwards13706@example.com,"0",2,,,,,,,,
14465,Daniel,Martin,"676 Station Lane",Apt 15B,Greater Manchester,Manchester,M1 2AB,+44 7021918095,daniel.martin17940@example.com,"0",2,,,,,,,,
18093,Joseph,Hall,"103 High Road",Apt 5C,Greater London,London,SW1A 1AA,+44 7021926014,joseph.hall17686@example.com,"1",2,,,,,,,,
16027,Amelia,Anderson,"789 Spring Court",Apt 18A,Greater London,London,SW1A 1AA,+44 7021933933,amelia.anderson14431@example.com,"1",2,,,,,,,,
12857,Leo,Wilson,"129 Lake Road",Apt 4B,West Midlands,Birmingham,B1 1AA,+44 7021941852,leo.wilson15809@example.com,"1",2,,,,,,,,
16425,Ella,Rogers,"450 Queen Court",Apt 7D,North Rhine-Westphalia,Cologne,"50667",+49 1521949771,ella.rogers12561@example.com,"1",6,,,,,,,,
16842,Daniel,Carter,"514 Church Way",Apt 17C,Greater London,London,SW1A 1AA,+44 7021957690,daniel.carter14465@example.com,"1",2,,,,,,,,
15796,Daniel,Edwards,"291 Bridge Drive",Apt 4B,West Midlands,Birmingham,B1 1AA,+44 7021965609,daniel.edwards18093@example.com,"1",2,,,,,,,,
